processed_filename,FARFAR_filename,Library_filename,filename,score
ens-8295.pdb,S_327_000001.pdb,ens-8295.pdb,S_327_000001.pdb,-26.774
ens-2231.pdb,S_011_000097.pdb,ens-2231.pdb,S_011_000097.pdb,-29.705
ens-9894.pdb,S_028_000060.pdb,ens-9894.pdb,S_028_000060.pdb,-34.549
ens-2982.pdb,S_235_000079.pdb,ens-2982.pdb,S_235_000079.pdb,-24.247
ens-9658.pdb,S_344_000021.pdb,ens-9658.pdb,S_344_000021.pdb,-24.856
ens-1914.pdb,S_068_000122.pdb,ens-1914.pdb,S_068_000122.pdb,-23.215
ens-2692.pdb,S_307_000040.pdb,ens-2692.pdb,S_307_000040.pdb,-23.664
ens-8068.pdb,S_266_000087.pdb,ens-8068.pdb,S_266_000087.pdb,-16.529
ens-1715.pdb,S_395_000083.pdb,ens-1715.pdb,S_395_000083.pdb,-31.42
ens-5367.pdb,S_097_000082.pdb,ens-5367.pdb,S_097_000082.pdb,-29.908
ens-2640.pdb,S_350_000028.pdb,ens-2640.pdb,S_350_000028.pdb,-25.914
ens-1111.pdb,S_070_000104.pdb,ens-1111.pdb,S_070_000104.pdb,-24.953
ens-2602.pdb,S_272_000095.pdb,ens-2602.pdb,S_272_000095.pdb,-16.308
ens-5814.pdb,S_341_000094.pdb,ens-5814.pdb,S_341_000094.pdb,-23.257
ens-7663.pdb,S_292_000101.pdb,ens-7663.pdb,S_292_000101.pdb,-23.534
ens-2294.pdb,S_213_000038.pdb,ens-2294.pdb,S_213_000038.pdb,-30.116
ens-6040.pdb,S_379_000089.pdb,ens-6040.pdb,S_379_000089.pdb,-28.901
ens-294.pdb,S_168_000065.pdb,ens-294.pdb,S_168_000065.pdb,-21.862
ens-8709.pdb,S_113_000115.pdb,ens-8709.pdb,S_113_000115.pdb,-30.179
ens-4028.pdb,S_260_000008.pdb,ens-4028.pdb,S_260_000008.pdb,-31.433
ens-3153.pdb,S_257_000024.pdb,ens-3153.pdb,S_257_000024.pdb,-27.837
ens-2925.pdb,S_229_000034.pdb,ens-2925.pdb,S_229_000034.pdb,-15.081
ens-6690.pdb,S_210_000066.pdb,ens-6690.pdb,S_210_000066.pdb,-33.471
ens-3189.pdb,S_376_000105.pdb,ens-3189.pdb,S_376_000105.pdb,-38.274
ens-1535.pdb,S_189_000123.pdb,ens-1535.pdb,S_189_000123.pdb,-16.368
ens-1978.pdb,S_192_000021.pdb,ens-1978.pdb,S_192_000021.pdb,-32.512
ens-6102.pdb,S_170_000004.pdb,ens-6102.pdb,S_170_000004.pdb,-20.233
ens-2246.pdb,S_008_000016.pdb,ens-2246.pdb,S_008_000016.pdb,-11.739
ens-4738.pdb,S_364_000104.pdb,ens-4738.pdb,S_364_000104.pdb,-19.801
ens-7739.pdb,S_308_000031.pdb,ens-7739.pdb,S_308_000031.pdb,-14.211
ens-5927.pdb,S_371_000017.pdb,ens-5927.pdb,S_371_000017.pdb,-20.917
ens-2227.pdb,S_008_000049.pdb,ens-2227.pdb,S_008_000049.pdb,-29.329
ens-2518.pdb,S_072_000106.pdb,ens-2518.pdb,S_072_000106.pdb,-27.611
ens-8277.pdb,S_353_000001.pdb,ens-8277.pdb,S_353_000001.pdb,-5.791
ens-4261.pdb,S_168_000066.pdb,ens-4261.pdb,S_168_000066.pdb,-22.643
ens-1461.pdb,S_060_000060.pdb,ens-1461.pdb,S_060_000060.pdb,-33.424
ens-4418.pdb,S_035_000089.pdb,ens-4418.pdb,S_035_000089.pdb,-29.964
ens-9613.pdb,S_208_000070.pdb,ens-9613.pdb,S_208_000070.pdb,-36.5
ens-5009.pdb,S_166_000017.pdb,ens-5009.pdb,S_166_000017.pdb,-32.619
ens-7647.pdb,S_065_000032.pdb,ens-7647.pdb,S_065_000032.pdb,-24.226
ens-6320.pdb,S_074_000071.pdb,ens-6320.pdb,S_074_000071.pdb,-23.226
ens-345.pdb,S_273_000085.pdb,ens-345.pdb,S_273_000085.pdb,-25.624
ens-4958.pdb,S_037_000124.pdb,ens-4958.pdb,S_037_000124.pdb,-26.523
ens-3716.pdb,S_177_000108.pdb,ens-3716.pdb,S_177_000108.pdb,-10.799
ens-7107.pdb,S_038_000010.pdb,ens-7107.pdb,S_038_000010.pdb,-33.338
ens-5136.pdb,S_240_000049.pdb,ens-5136.pdb,S_240_000049.pdb,-23.161
ens-296.pdb,S_270_000044.pdb,ens-296.pdb,S_270_000044.pdb,-20.442
ens-2753.pdb,S_040_000016.pdb,ens-2753.pdb,S_040_000016.pdb,-27.903
ens-9073.pdb,S_247_000033.pdb,ens-9073.pdb,S_247_000033.pdb,-27.205
ens-8707.pdb,S_366_000122.pdb,ens-8707.pdb,S_366_000122.pdb,-27.433
ens-9645.pdb,S_025_000048.pdb,ens-9645.pdb,S_025_000048.pdb,-21.435
ens-2809.pdb,S_023_000089.pdb,ens-2809.pdb,S_023_000089.pdb,-20.483
ens-8682.pdb,S_118_000067.pdb,ens-8682.pdb,S_118_000067.pdb,-10.93
ens-8011.pdb,S_329_000074.pdb,ens-8011.pdb,S_329_000074.pdb,-21.994
ens-2053.pdb,S_394_000118.pdb,ens-2053.pdb,S_394_000118.pdb,-15.514
ens-1907.pdb,S_022_000111.pdb,ens-1907.pdb,S_022_000111.pdb,-31.448
ens-6935.pdb,S_196_000113.pdb,ens-6935.pdb,S_196_000113.pdb,-29.234
ens-3405.pdb,S_207_000018.pdb,ens-3405.pdb,S_207_000018.pdb,-20.568
ens-8010.pdb,S_251_000105.pdb,ens-8010.pdb,S_251_000105.pdb,-24.243
ens-9160.pdb,S_352_000047.pdb,ens-9160.pdb,S_352_000047.pdb,-25.614
ens-2682.pdb,S_355_000098.pdb,ens-2682.pdb,S_355_000098.pdb,-24.991
ens-1460.pdb,S_024_000026.pdb,ens-1460.pdb,S_024_000026.pdb,-15.645
ens-8813.pdb,S_074_000098.pdb,ens-8813.pdb,S_074_000098.pdb,-4.056
ens-5452.pdb,S_164_000085.pdb,ens-5452.pdb,S_164_000085.pdb,-24.366
ens-4098.pdb,S_015_000044.pdb,ens-4098.pdb,S_015_000044.pdb,-13.065
ens-4628.pdb,S_050_000116.pdb,ens-4628.pdb,S_050_000116.pdb,-21.948
ens-6152.pdb,S_020_000121.pdb,ens-6152.pdb,S_020_000121.pdb,-29.266
ens-2091.pdb,S_374_000124.pdb,ens-2091.pdb,S_374_000124.pdb,-14.91
ens-3171.pdb,S_235_000083.pdb,ens-3171.pdb,S_235_000083.pdb,-32.404
ens-6191.pdb,S_348_000103.pdb,ens-6191.pdb,S_348_000103.pdb,-21.695
ens-6127.pdb,S_159_000050.pdb,ens-6127.pdb,S_159_000050.pdb,-27.623
ens-6361.pdb,S_260_000108.pdb,ens-6361.pdb,S_260_000108.pdb,-18.177
ens-3682.pdb,S_032_000004.pdb,ens-3682.pdb,S_032_000004.pdb,-25.166
ens-8585.pdb,S_054_000013.pdb,ens-8585.pdb,S_054_000013.pdb,-17.157
ens-695.pdb,S_396_000011.pdb,ens-695.pdb,S_396_000011.pdb,-28.959
ens-3211.pdb,S_385_000037.pdb,ens-3211.pdb,S_385_000037.pdb,-18.679
ens-5892.pdb,S_290_000018.pdb,ens-5892.pdb,S_290_000018.pdb,-28.766
ens-8280.pdb,S_106_000043.pdb,ens-8280.pdb,S_106_000043.pdb,-20.661
ens-2590.pdb,S_211_000055.pdb,ens-2590.pdb,S_211_000055.pdb,-26.949
ens-8986.pdb,S_314_000077.pdb,ens-8986.pdb,S_314_000077.pdb,-32.976
ens-8531.pdb,S_232_000078.pdb,ens-8531.pdb,S_232_000078.pdb,-12.271
ens-5300.pdb,S_367_000087.pdb,ens-5300.pdb,S_367_000087.pdb,-31.138
ens-8335.pdb,S_013_000024.pdb,ens-8335.pdb,S_013_000024.pdb,-12.05
ens-1544.pdb,S_130_000017.pdb,ens-1544.pdb,S_130_000017.pdb,-24.789
ens-5340.pdb,S_253_000043.pdb,ens-5340.pdb,S_253_000043.pdb,-30.652
ens-7060.pdb,S_251_000110.pdb,ens-7060.pdb,S_251_000110.pdb,-2.123
ens-9387.pdb,S_069_000120.pdb,ens-9387.pdb,S_069_000120.pdb,-21.593
ens-9786.pdb,S_341_000120.pdb,ens-9786.pdb,S_341_000120.pdb,-9.212
ens-1964.pdb,S_285_000092.pdb,ens-1964.pdb,S_285_000092.pdb,-31.341
ens-452.pdb,S_239_000053.pdb,ens-452.pdb,S_239_000053.pdb,-19.45
ens-1861.pdb,S_197_000052.pdb,ens-1861.pdb,S_197_000052.pdb,-20.839
ens-5617.pdb,S_048_000014.pdb,ens-5617.pdb,S_048_000014.pdb,-16.894
ens-5168.pdb,S_333_000025.pdb,ens-5168.pdb,S_333_000025.pdb,-21.675
ens-5169.pdb,S_330_000045.pdb,ens-5169.pdb,S_330_000045.pdb,-16.325
ens-7467.pdb,S_110_000062.pdb,ens-7467.pdb,S_110_000062.pdb,-20.664
ens-9989.pdb,S_339_000006.pdb,ens-9989.pdb,S_339_000006.pdb,-23.681
ens-7689.pdb,S_329_000125.pdb,ens-7689.pdb,S_329_000125.pdb,-32.984
ens-3295.pdb,S_194_000123.pdb,ens-3295.pdb,S_194_000123.pdb,-13.245
ens-1405.pdb,S_334_000092.pdb,ens-1405.pdb,S_334_000092.pdb,-20.799
ens-6520.pdb,S_140_000069.pdb,ens-6520.pdb,S_140_000069.pdb,-19.315
ens-303.pdb,S_327_000062.pdb,ens-303.pdb,S_327_000062.pdb,-25.674
ens-8065.pdb,S_049_000102.pdb,ens-8065.pdb,S_049_000102.pdb,-22.129
ens-7950.pdb,S_361_000052.pdb,ens-7950.pdb,S_361_000052.pdb,-30.302
ens-6672.pdb,S_235_000007.pdb,ens-6672.pdb,S_235_000007.pdb,-33.258
ens-509.pdb,S_114_000117.pdb,ens-509.pdb,S_114_000117.pdb,-16.441
ens-9068.pdb,S_065_000043.pdb,ens-9068.pdb,S_065_000043.pdb,-31.401
ens-9382.pdb,S_268_000066.pdb,ens-9382.pdb,S_268_000066.pdb,-14.071
ens-1814.pdb,S_107_000017.pdb,ens-1814.pdb,S_107_000017.pdb,-22.132
ens-6209.pdb,S_086_000121.pdb,ens-6209.pdb,S_086_000121.pdb,-28.175
ens-6098.pdb,S_306_000090.pdb,ens-6098.pdb,S_306_000090.pdb,-33.123
ens-9346.pdb,S_388_000034.pdb,ens-9346.pdb,S_388_000034.pdb,-23.527
ens-7418.pdb,S_299_000021.pdb,ens-7418.pdb,S_299_000021.pdb,-34.753
ens-7226.pdb,S_026_000045.pdb,ens-7226.pdb,S_026_000045.pdb,-22.144
ens-4592.pdb,S_380_000046.pdb,ens-4592.pdb,S_380_000046.pdb,-28.033
ens-7806.pdb,S_351_000007.pdb,ens-7806.pdb,S_351_000007.pdb,-16.553
ens-76.pdb,S_364_000090.pdb,ens-76.pdb,S_364_000090.pdb,-1.406
ens-2936.pdb,S_292_000116.pdb,ens-2936.pdb,S_292_000116.pdb,-20.889
ens-8791.pdb,S_338_000103.pdb,ens-8791.pdb,S_338_000103.pdb,-1.976
ens-8169.pdb,S_334_000025.pdb,ens-8169.pdb,S_334_000025.pdb,-29.491
ens-7732.pdb,S_243_000013.pdb,ens-7732.pdb,S_243_000013.pdb,-13.605
ens-1278.pdb,S_275_000062.pdb,ens-1278.pdb,S_275_000062.pdb,-30.437
ens-916.pdb,S_145_000039.pdb,ens-916.pdb,S_145_000039.pdb,-37.301
ens-5492.pdb,S_031_000037.pdb,ens-5492.pdb,S_031_000037.pdb,-24.012
ens-6244.pdb,S_330_000112.pdb,ens-6244.pdb,S_330_000112.pdb,-10.742
ens-339.pdb,S_224_000094.pdb,ens-339.pdb,S_224_000094.pdb,-15.041
ens-7517.pdb,S_011_000079.pdb,ens-7517.pdb,S_011_000079.pdb,-32.422
ens-7232.pdb,S_356_000004.pdb,ens-7232.pdb,S_356_000004.pdb,-30.821
ens-1670.pdb,S_325_000100.pdb,ens-1670.pdb,S_325_000100.pdb,-24.629
ens-8361.pdb,S_380_000095.pdb,ens-8361.pdb,S_380_000095.pdb,-8.018
ens-1004.pdb,S_265_000068.pdb,ens-1004.pdb,S_265_000068.pdb,-19.77
ens-9807.pdb,S_291_000019.pdb,ens-9807.pdb,S_291_000019.pdb,-31.731
ens-8223.pdb,S_378_000089.pdb,ens-8223.pdb,S_378_000089.pdb,-32.437
ens-4529.pdb,S_047_000113.pdb,ens-4529.pdb,S_047_000113.pdb,-33.207
ens-9055.pdb,S_159_000103.pdb,ens-9055.pdb,S_159_000103.pdb,-15.904
ens-8552.pdb,S_308_000118.pdb,ens-8552.pdb,S_308_000118.pdb,-24.479
ens-1689.pdb,S_118_000046.pdb,ens-1689.pdb,S_118_000046.pdb,-24.441
ens-7352.pdb,S_156_000111.pdb,ens-7352.pdb,S_156_000111.pdb,-2.477
ens-6379.pdb,S_258_000021.pdb,ens-6379.pdb,S_258_000021.pdb,-15.104
ens-7473.pdb,S_203_000109.pdb,ens-7473.pdb,S_203_000109.pdb,-29.142
ens-1462.pdb,S_371_000079.pdb,ens-1462.pdb,S_371_000079.pdb,-11.249
ens-3858.pdb,S_041_000022.pdb,ens-3858.pdb,S_041_000022.pdb,-33.543
ens-3126.pdb,S_014_000072.pdb,ens-3126.pdb,S_014_000072.pdb,-13.731
ens-8121.pdb,S_391_000114.pdb,ens-8121.pdb,S_391_000114.pdb,-19.978
ens-9939.pdb,S_052_000001.pdb,ens-9939.pdb,S_052_000001.pdb,-28.93
ens-9425.pdb,S_239_000021.pdb,ens-9425.pdb,S_239_000021.pdb,-20.489
ens-3613.pdb,S_339_000024.pdb,ens-3613.pdb,S_339_000024.pdb,-21.625
ens-7289.pdb,S_049_000027.pdb,ens-7289.pdb,S_049_000027.pdb,-19.182
ens-1226.pdb,S_024_000048.pdb,ens-1226.pdb,S_024_000048.pdb,-26.74
ens-1447.pdb,S_240_000116.pdb,ens-1447.pdb,S_240_000116.pdb,-20.018
ens-9695.pdb,S_041_000040.pdb,ens-9695.pdb,S_041_000040.pdb,-35.426
ens-9386.pdb,S_020_000070.pdb,ens-9386.pdb,S_020_000070.pdb,-29.888
ens-1696.pdb,S_032_000074.pdb,ens-1696.pdb,S_032_000074.pdb,-27.498
ens-2413.pdb,S_312_000122.pdb,ens-2413.pdb,S_312_000122.pdb,-16.392
ens-5803.pdb,S_165_000081.pdb,ens-5803.pdb,S_165_000081.pdb,-22.838
ens-4616.pdb,S_357_000048.pdb,ens-4616.pdb,S_357_000048.pdb,-27.683
ens-4478.pdb,S_229_000103.pdb,ens-4478.pdb,S_229_000103.pdb,-28.002
ens-6419.pdb,S_137_000101.pdb,ens-6419.pdb,S_137_000101.pdb,-22.955
ens-3508.pdb,S_131_000068.pdb,ens-3508.pdb,S_131_000068.pdb,-9.557
ens-7318.pdb,S_080_000066.pdb,ens-7318.pdb,S_080_000066.pdb,-22.782
ens-2655.pdb,S_287_000031.pdb,ens-2655.pdb,S_287_000031.pdb,-31.893
ens-664.pdb,S_024_000067.pdb,ens-664.pdb,S_024_000067.pdb,-21.12
ens-6694.pdb,S_074_000101.pdb,ens-6694.pdb,S_074_000101.pdb,-22.871
ens-348.pdb,S_255_000027.pdb,ens-348.pdb,S_255_000027.pdb,-22.686
ens-6149.pdb,S_075_000064.pdb,ens-6149.pdb,S_075_000064.pdb,-29.465
ens-1532.pdb,S_181_000098.pdb,ens-1532.pdb,S_181_000098.pdb,-0.421
ens-2329.pdb,S_348_000056.pdb,ens-2329.pdb,S_348_000056.pdb,-27.886
ens-7710.pdb,S_385_000022.pdb,ens-7710.pdb,S_385_000022.pdb,-24.725
ens-5753.pdb,S_024_000007.pdb,ens-5753.pdb,S_024_000007.pdb,-18.551
ens-658.pdb,S_075_000081.pdb,ens-658.pdb,S_075_000081.pdb,-13.51
ens-7628.pdb,S_335_000095.pdb,ens-7628.pdb,S_335_000095.pdb,-18.718
ens-8865.pdb,S_383_000123.pdb,ens-8865.pdb,S_383_000123.pdb,-39.15
ens-990.pdb,S_291_000070.pdb,ens-990.pdb,S_291_000070.pdb,-25.688
ens-4990.pdb,S_370_000034.pdb,ens-4990.pdb,S_370_000034.pdb,-28.196
ens-6277.pdb,S_258_000088.pdb,ens-6277.pdb,S_258_000088.pdb,-31.332
ens-1062.pdb,S_307_000113.pdb,ens-1062.pdb,S_307_000113.pdb,-21.523
ens-4255.pdb,S_325_000067.pdb,ens-4255.pdb,S_325_000067.pdb,-34.538
ens-1180.pdb,S_075_000120.pdb,ens-1180.pdb,S_075_000120.pdb,-3.932
ens-6527.pdb,S_069_000108.pdb,ens-6527.pdb,S_069_000108.pdb,-32.832
ens-4332.pdb,S_186_000007.pdb,ens-4332.pdb,S_186_000007.pdb,-25.144
ens-4174.pdb,S_332_000018.pdb,ens-4174.pdb,S_332_000018.pdb,-25.339
ens-9607.pdb,S_234_000004.pdb,ens-9607.pdb,S_234_000004.pdb,-30.864
ens-9595.pdb,S_157_000003.pdb,ens-9595.pdb,S_157_000003.pdb,-31.92
ens-5835.pdb,S_261_000034.pdb,ens-5835.pdb,S_261_000034.pdb,-23.768
ens-8258.pdb,S_296_000002.pdb,ens-8258.pdb,S_296_000002.pdb,-21.441
ens-8958.pdb,S_116_000078.pdb,ens-8958.pdb,S_116_000078.pdb,-17.872
ens-1572.pdb,S_147_000066.pdb,ens-1572.pdb,S_147_000066.pdb,-37.138
ens-7112.pdb,S_390_000063.pdb,ens-7112.pdb,S_390_000063.pdb,-28.199
ens-6512.pdb,S_387_000052.pdb,ens-6512.pdb,S_387_000052.pdb,-18.581
ens-6074.pdb,S_261_000102.pdb,ens-6074.pdb,S_261_000102.pdb,-34.138
ens-3381.pdb,S_397_000066.pdb,ens-3381.pdb,S_397_000066.pdb,-27.432
ens-5858.pdb,S_267_000036.pdb,ens-5858.pdb,S_267_000036.pdb,-11.11
ens-173.pdb,S_210_000108.pdb,ens-173.pdb,S_210_000108.pdb,-17.601
ens-3718.pdb,S_209_000077.pdb,ens-3718.pdb,S_209_000077.pdb,-22.39
ens-3145.pdb,S_147_000073.pdb,ens-3145.pdb,S_147_000073.pdb,-22.91
ens-9755.pdb,S_350_000080.pdb,ens-9755.pdb,S_350_000080.pdb,-13.14
ens-1575.pdb,S_256_000004.pdb,ens-1575.pdb,S_256_000004.pdb,-16.025
ens-5938.pdb,S_103_000038.pdb,ens-5938.pdb,S_103_000038.pdb,-20.443
ens-1001.pdb,S_164_000080.pdb,ens-1001.pdb,S_164_000080.pdb,-25.798
ens-8492.pdb,S_193_000020.pdb,ens-8492.pdb,S_193_000020.pdb,-26.29
ens-8830.pdb,S_035_000045.pdb,ens-8830.pdb,S_035_000045.pdb,-16.681
ens-9238.pdb,S_136_000044.pdb,ens-9238.pdb,S_136_000044.pdb,-4.492
ens-5182.pdb,S_170_000016.pdb,ens-5182.pdb,S_170_000016.pdb,-2.224
ens-8227.pdb,S_001_000088.pdb,ens-8227.pdb,S_001_000088.pdb,-29.133
ens-8112.pdb,S_128_000073.pdb,ens-8112.pdb,S_128_000073.pdb,-10.784
ens-1763.pdb,S_339_000083.pdb,ens-1763.pdb,S_339_000083.pdb,-26.929
ens-5277.pdb,S_210_000004.pdb,ens-5277.pdb,S_210_000004.pdb,-0.924
ens-1411.pdb,S_138_000005.pdb,ens-1411.pdb,S_138_000005.pdb,-31.549
ens-5746.pdb,S_144_000021.pdb,ens-5746.pdb,S_144_000021.pdb,-32.274
ens-3904.pdb,S_229_000016.pdb,ens-3904.pdb,S_229_000016.pdb,-26.789
ens-4968.pdb,S_098_000023.pdb,ens-4968.pdb,S_098_000023.pdb,-23.82
ens-2183.pdb,S_244_000040.pdb,ens-2183.pdb,S_244_000040.pdb,-36.904
ens-6330.pdb,S_144_000099.pdb,ens-6330.pdb,S_144_000099.pdb,-13.276
ens-6136.pdb,S_142_000025.pdb,ens-6136.pdb,S_142_000025.pdb,-19.324
ens-3437.pdb,S_051_000057.pdb,ens-3437.pdb,S_051_000057.pdb,-33.844
ens-9256.pdb,S_318_000086.pdb,ens-9256.pdb,S_318_000086.pdb,-6.485
ens-4093.pdb,S_140_000066.pdb,ens-4093.pdb,S_140_000066.pdb,-22.121
ens-5590.pdb,S_244_000087.pdb,ens-5590.pdb,S_244_000087.pdb,-32.301
ens-5296.pdb,S_299_000059.pdb,ens-5296.pdb,S_299_000059.pdb,-0.688
ens-5653.pdb,S_226_000014.pdb,ens-5653.pdb,S_226_000014.pdb,-18.923
ens-6483.pdb,S_380_000100.pdb,ens-6483.pdb,S_380_000100.pdb,-28.633
ens-8863.pdb,S_128_000119.pdb,ens-8863.pdb,S_128_000119.pdb,-30.488
ens-2075.pdb,S_371_000115.pdb,ens-2075.pdb,S_371_000115.pdb,-28.008
ens-2521.pdb,S_152_000045.pdb,ens-2521.pdb,S_152_000045.pdb,-20.14
ens-6158.pdb,S_198_000049.pdb,ens-6158.pdb,S_198_000049.pdb,-26.253
ens-2767.pdb,S_206_000054.pdb,ens-2767.pdb,S_206_000054.pdb,-30.757
ens-259.pdb,S_031_000107.pdb,ens-259.pdb,S_031_000107.pdb,-19.072
ens-7949.pdb,S_155_000119.pdb,ens-7949.pdb,S_155_000119.pdb,-18.99
ens-3833.pdb,S_150_000016.pdb,ens-3833.pdb,S_150_000016.pdb,-14.954
ens-1418.pdb,S_327_000117.pdb,ens-1418.pdb,S_327_000117.pdb,-18.418
ens-5188.pdb,S_272_000044.pdb,ens-5188.pdb,S_272_000044.pdb,-21.213
ens-1777.pdb,S_321_000055.pdb,ens-1777.pdb,S_321_000055.pdb,-23.073
ens-1082.pdb,S_266_000037.pdb,ens-1082.pdb,S_266_000037.pdb,-14.433
ens-2575.pdb,S_344_000096.pdb,ens-2575.pdb,S_344_000096.pdb,-16.386
ens-7876.pdb,S_143_000011.pdb,ens-7876.pdb,S_143_000011.pdb,-29.317
ens-8903.pdb,S_067_000117.pdb,ens-8903.pdb,S_067_000117.pdb,-27.564
ens-8949.pdb,S_325_000107.pdb,ens-8949.pdb,S_325_000107.pdb,-21.494
ens-5607.pdb,S_161_000115.pdb,ens-5607.pdb,S_161_000115.pdb,-1.731
ens-6467.pdb,S_299_000072.pdb,ens-6467.pdb,S_299_000072.pdb,-22.982
ens-3435.pdb,S_118_000001.pdb,ens-3435.pdb,S_118_000001.pdb,-19.009
ens-1923.pdb,S_242_000115.pdb,ens-1923.pdb,S_242_000115.pdb,-21.822
ens-888.pdb,S_287_000034.pdb,ens-888.pdb,S_287_000034.pdb,-30.089
ens-4209.pdb,S_029_000116.pdb,ens-4209.pdb,S_029_000116.pdb,-32.534
ens-7147.pdb,S_183_000077.pdb,ens-7147.pdb,S_183_000077.pdb,-28.843
ens-1256.pdb,S_026_000075.pdb,ens-1256.pdb,S_026_000075.pdb,-23.32
ens-5925.pdb,S_277_000007.pdb,ens-5925.pdb,S_277_000007.pdb,-22.888
ens-7583.pdb,S_235_000045.pdb,ens-7583.pdb,S_235_000045.pdb,-18.131
ens-3578.pdb,S_102_000123.pdb,ens-3578.pdb,S_102_000123.pdb,-21.297
ens-9639.pdb,S_270_000081.pdb,ens-9639.pdb,S_270_000081.pdb,-17.76
ens-9080.pdb,S_189_000097.pdb,ens-9080.pdb,S_189_000097.pdb,-23.09
ens-897.pdb,S_208_000086.pdb,ens-897.pdb,S_208_000086.pdb,-24.934
ens-1753.pdb,S_360_000121.pdb,ens-1753.pdb,S_360_000121.pdb,-7.747
ens-4516.pdb,S_136_000066.pdb,ens-4516.pdb,S_136_000066.pdb,-20.964
ens-5047.pdb,S_335_000072.pdb,ens-5047.pdb,S_335_000072.pdb,-29.516
ens-5923.pdb,S_258_000036.pdb,ens-5923.pdb,S_258_000036.pdb,-22.766
ens-2965.pdb,S_259_000066.pdb,ens-2965.pdb,S_259_000066.pdb,-9.952
ens-4044.pdb,S_387_000107.pdb,ens-4044.pdb,S_387_000107.pdb,-26.266
ens-2966.pdb,S_181_000028.pdb,ens-2966.pdb,S_181_000028.pdb,-21.716
ens-8459.pdb,S_334_000045.pdb,ens-8459.pdb,S_334_000045.pdb,-21.891
ens-2108.pdb,S_379_000064.pdb,ens-2108.pdb,S_379_000064.pdb,-27.016
ens-7899.pdb,S_036_000084.pdb,ens-7899.pdb,S_036_000084.pdb,-5.468
ens-7240.pdb,S_246_000092.pdb,ens-7240.pdb,S_246_000092.pdb,-29.348
ens-3973.pdb,S_296_000009.pdb,ens-3973.pdb,S_296_000009.pdb,-23.962
ens-1761.pdb,S_225_000006.pdb,ens-1761.pdb,S_225_000006.pdb,-23.978
ens-7919.pdb,S_161_000058.pdb,ens-7919.pdb,S_161_000058.pdb,-24.985
ens-9050.pdb,S_027_000086.pdb,ens-9050.pdb,S_027_000086.pdb,-32.304
ens-1525.pdb,S_216_000072.pdb,ens-1525.pdb,S_216_000072.pdb,-30.029
ens-8383.pdb,S_118_000056.pdb,ens-8383.pdb,S_118_000056.pdb,-33.0
ens-4414.pdb,S_164_000114.pdb,ens-4414.pdb,S_164_000114.pdb,-29.776
ens-5496.pdb,S_262_000089.pdb,ens-5496.pdb,S_262_000089.pdb,-23.022
ens-2147.pdb,S_037_000121.pdb,ens-2147.pdb,S_037_000121.pdb,-31.609
ens-9597.pdb,S_107_000068.pdb,ens-9597.pdb,S_107_000068.pdb,-24.786
ens-7672.pdb,S_383_000031.pdb,ens-7672.pdb,S_383_000031.pdb,-23.96
ens-1616.pdb,S_001_000089.pdb,ens-1616.pdb,S_001_000089.pdb,-18.085
ens-4341.pdb,S_304_000060.pdb,ens-4341.pdb,S_304_000060.pdb,-34.001
ens-9714.pdb,S_392_000097.pdb,ens-9714.pdb,S_392_000097.pdb,-26.672
ens-7655.pdb,S_180_000037.pdb,ens-7655.pdb,S_180_000037.pdb,-20.209
ens-2694.pdb,S_127_000021.pdb,ens-2694.pdb,S_127_000021.pdb,-17.874
ens-3757.pdb,S_053_000049.pdb,ens-3757.pdb,S_053_000049.pdb,-22.132
ens-5536.pdb,S_343_000090.pdb,ens-5536.pdb,S_343_000090.pdb,-30.283
ens-2855.pdb,S_223_000047.pdb,ens-2855.pdb,S_223_000047.pdb,-22.618
ens-1439.pdb,S_383_000080.pdb,ens-1439.pdb,S_383_000080.pdb,-29.477
ens-8071.pdb,S_101_000093.pdb,ens-8071.pdb,S_101_000093.pdb,-32.868
ens-2045.pdb,S_349_000085.pdb,ens-2045.pdb,S_349_000085.pdb,-20.121
ens-6190.pdb,S_330_000033.pdb,ens-6190.pdb,S_330_000033.pdb,-21.802
ens-1833.pdb,S_066_000078.pdb,ens-1833.pdb,S_066_000078.pdb,-27.845
ens-9693.pdb,S_345_000049.pdb,ens-9693.pdb,S_345_000049.pdb,-18.589
ens-8151.pdb,S_001_000013.pdb,ens-8151.pdb,S_001_000013.pdb,-17.835
ens-223.pdb,S_272_000034.pdb,ens-223.pdb,S_272_000034.pdb,-29.338
ens-5052.pdb,S_243_000007.pdb,ens-5052.pdb,S_243_000007.pdb,-19.178
ens-3290.pdb,S_195_000073.pdb,ens-3290.pdb,S_195_000073.pdb,-22.479
ens-5107.pdb,S_048_000040.pdb,ens-5107.pdb,S_048_000040.pdb,-37.021
ens-1648.pdb,S_116_000099.pdb,ens-1648.pdb,S_116_000099.pdb,-17.558
ens-6847.pdb,S_161_000083.pdb,ens-6847.pdb,S_161_000083.pdb,-25.33
ens-3557.pdb,S_153_000105.pdb,ens-3557.pdb,S_153_000105.pdb,-24.787
ens-7233.pdb,S_188_000033.pdb,ens-7233.pdb,S_188_000033.pdb,-27.022
ens-9479.pdb,S_265_000105.pdb,ens-9479.pdb,S_265_000105.pdb,-31.335
ens-9460.pdb,S_201_000064.pdb,ens-9460.pdb,S_201_000064.pdb,-31.71
ens-2034.pdb,S_069_000055.pdb,ens-2034.pdb,S_069_000055.pdb,-20.991
